Latitude,Mean Value
15.046781,5.708825573
15.037798,5.760899183
15.028815,5.819444444
15.019832,5.696058784
15.010848,5.806139473
15.001865,5.820436508
14.992882,5.819308545
14.983899,5.840699208
14.974916,5.879214403
14.965933,5.887552811
14.956949,6.032905561
14.947966,5.845214521
14.938983,5.734896005
14.93,5.613688713
14.921017,5.615034169
14.912034,5.483272607
14.903051,5.420462046
14.894067,5.387129043
14.885084,5.234435798
14.876101,5.296681848
14.867118,5.162329213
14.858135,5.103875476
14.849152,5.096123037
14.840168,5.097763578
14.831185,5.108433735
14.822202,5.145229567
14.813219,5.183501137
14.804236,5.268097373
14.795253,5.270442253
14.78627,5.168203498
14.777286,5.104179861
14.768303,4.921635966
14.75932,4.858882298
14.750337,4.828139463
14.741354,4.790532178
14.732371,4.847583643
14.723388,4.936858476
14.714404,4.883886992
14.705421,4.943674977
14.696438,4.910708899
14.687455,4.923194148
14.678472,4.851829081
14.669489,4.834602498
14.660505,4.827863777
14.651522,4.8920996
14.642539,4.826403642
14.633556,5.024074074
14.624573,5.013030303
14.61559,5.125793771
14.606607,5.199085366
14.597623,5.2873599
14.58864,5.299753543
14.579657,5.334155364
14.570674,5.500765697
14.561691,5.524535203
14.552708,5.515370705
14.543724,5.562940276
14.534741,5.610354223
14.525758,5.695652174
14.516775,5.776592407
14.507792,5.659354052
14.498809,5.933375434
14.489826,5.933585143
14.480842,5.972338372
14.471859,6.05035279
14.462876,6.183904331
14.453893,6.253092293
14.44491,6.296390929
14.435927,6.315889029
14.426943,6.40257649
14.41796,6.424543416
14.408977,6.483264265
14.399994,6.606658048
14.391011,6.430973165
14.382028,6.299871713
14.373045,6.101963268
14.364061,6.193887297
14.355078,6.284112748
14.346095,5.859238452
14.337112,5.840535606
14.328129,5.794441051
14.319146,5.66556391
14.310162,5.579586877
14.301179,5.575434319
14.292196,5.537200121
14.283213,5.398332837
14.27423,5.481869943
14.265247,5.384360902
14.256264,5.300890208
14.24728,5.471008029
14.238297,5.530660377
14.229314,5.490877498
14.220331,5.356629278
14.211348,5.311955891
14.202365,5.295196507
14.193381,5.229239766
14.184398,5.273446659
14.175415,5.001127396
14.166432,5.047605473
14.157449,5.056582314
14.148466,4.929884083
14.139483,4.831828442
14.130499,4.710913635
14.121516,4.724629418
14.112533,4.52067294
14.10355,4.486532464
14.094567,4.411114261
14.085584,4.408366534
14.076601,4.349695033
14.067617,4.340504877
14.058634,4.337339056
14.049651,4.251054259
14.040668,4.269209198
14.031685,4.23418945
14.022702,4.262009939
14.013718,4.211294766
14.004735,4.110062045
13.995752,4.04531886
13.986769,4.051851852
13.977786,3.897818282
13.968803,3.870061213
13.95982,3.868714325
13.950836,3.985670984
13.941853,4.189166896
13.93287,4.252467105
13.923887,4.250687947
13.914904,4.297297297
13.905921,4.176
13.896937,4.24734785
13.887954,4.303856749
13.878971,4.403920486
13.869988,4.456545961
13.861005,4.373351648
13.852022,4.364287683
13.843039,4.444319776
13.834055,4.374177632
13.825072,4.304990243
13.816089,4.255206887
13.807106,4.160659402
13.798123,4.17276761
13.78914,4.210614996
13.780156,4.247414034
13.771173,4.147527473
13.76219,4.088031102
13.753207,4.021636616
13.744224,4.116548798
13.735241,3.911073826
13.726258,3.848331932
13.717274,3.767092199
13.708291,3.635676281
13.699308,3.595023243
13.690325,3.603957637
13.681342,3.520044543
13.672359,3.474094708
13.663375,3.39075399
13.654392,3.407793633
13.645409,3.350413223
13.636426,3.342716589
13.627443,3.452374491
13.61846,3.498370451
13.609477,3.47299509
13.600493,3.454495614
13.59151,3.362916439
13.582527,3.398130327
13.573544,3.362831858
13.564561,3.301136364
13.555578,3.302200751
13.546594,3.385425101
13.537611,3.505020353
13.528628,3.593576966
13.519645,3.512312634
13.510662,3.628380187
13.501679,3.674879486
13.492696,3.68320302
13.483712,3.674437517
13.474729,3.708871189
13.465746,3.700382723
13.456763,3.731760239
13.44778,3.714020181
13.438797,3.722705052
13.429813,3.57605178
13.42083,3.473783275
13.411847,3.601549973
13.402864,3.559549356
13.393881,3.584042553
13.384898,3.54509178
13.375915,3.481161695
13.366931,3.45578413
13.357948,3.483931441
13.348965,3.543907052
13.339982,3.60204907
13.330999,3.549464892
13.322016,3.647244925
13.313033,3.800642226
13.304049,3.825020005
13.295066,3.876215506
13.286083,3.896103896
13.2771,3.864927091
13.268117,3.966967742
13.259134,3.951526032
13.25015,3.879567679
13.241167,3.827347358
13.232184,3.914001049
13.223201,3.871801567
13.214218,3.862873623
13.205235,3.920137059
13.196252,3.850707177
13.187268,3.844215938
13.178285,3.871101871
13.169302,3.804561124
13.160319,3.791334397
13.151336,3.718973273
13.142353,3.7432
13.133369,3.787750792
13.124386,3.67494824
13.115403,3.721777319
13.10642,3.687818552
13.097437,3.539875776
13.088454,3.64244837
13.079471,3.671972146
13.070487,3.643144149
13.061504,3.521664205
13.052521,3.548744461
13.043538,3.498418876
13.034555,3.519005848
13.025572,3.465093651
13.016588,3.556958951
13.007605,3.664135662
12.998622,3.567669173
12.989639,3.678598248
12.980656,3.77333999
12.971673,3.696240602
12.96269,3.728969637
12.953706,3.594974132
12.944723,3.627686157
12.93574,3.670097916
12.926757,3.669645137
12.917774,3.591246481
12.908791,3.591351075
12.899807,3.66306261
12.890824,3.694194194
12.881841,3.702614379
12.872858,3.8463274
12.863875,3.831768775
12.854892,3.850592089
12.845909,3.853926963
12.836925,3.84688755
12.827942,3.826961271
12.818959,3.874501992
12.809976,3.900600901
12.800993,3.90078066
12.79201,3.844566028
12.783026,3.724919094
12.774043,3.703383551
12.76506,3.701913641
12.756077,3.654545455
12.747094,3.707960319
12.738111,3.706847361
12.729128,3.718009479
12.720144,3.73873442
12.711161,3.801423488
12.702178,3.704782197
12.693195,3.688469802
12.684212,3.635617081
12.675229,3.661855182
12.666246,3.576271186
12.657262,3.567034515
12.648279,3.596598961
12.639296,3.620927467
12.630313,3.586946277
12.62133,3.594285714
12.612347,3.585717664
12.603363,3.596190028
12.59438,3.594402277
12.585397,3.575297689
12.576414,3.559668889
12.567431,3.569482918
12.558448,3.454320432
12.549465,3.477455357
12.540481,3.574482602
12.531498,3.609810981
12.522515,3.577708006
12.513532,3.635520362
12.504549,3.628629764
12.495566,3.63753679
12.486582,3.665989619
12.477599,3.704028809
12.468616,3.707877706
12.459633,3.678285968
12.45065,3.675729886
12.441667,3.741504304
12.432684,3.791694877
12.4237,3.759354694
12.414717,3.751803427
12.405734,3.727817214
12.396751,3.825104235
12.387768,3.838845727
12.378785,3.72207328
12.369801,3.655495103
12.360818,3.719504096
12.351835,3.722752497
12.342852,3.637569061
12.333869,3.600874317
12.324886,3.596985147
12.315903,3.531236252
12.306919,3.585452134
12.297936,3.663326653
12.288953,3.710830004
12.27997,3.674069236
12.270987,3.684578419
12.262004,3.735151782
12.25302,3.710365854
12.244037,3.745119544
12.235054,3.785870039
12.226071,3.741234674
12.217088,3.766222604
12.208105,3.790832795
12.199122,3.842915153
12.190138,3.853290183
12.181155,3.859622478
12.172172,3.908756757
12.163189,3.870334412
12.154206,3.847461228
12.145223,3.75801997
12.136239,3.735720375
12.127256,3.793391976
12.118273,3.735784523
12.10929,3.714469178
12.100307,3.72715545
12.091324,3.743402703
12.082341,3.610084034
12.073357,3.578075875
12.064374,3.529709229
12.055391,3.534206081
12.046408,3.472216441
12.037425,3.58426501
12.028442,3.542863088
12.019459,3.602198267
12.010475,3.5939446
12.001492,3.59737465
11.992509,3.62324779
11.983526,3.529411765
11.974543,3.540042827
11.96556,3.571335079
11.956576,3.51287043
11.947593,3.555018669
11.93861,3.48824164
11.929627,3.534460616
11.920644,3.553036784
11.911661,3.563117218
11.902678,3.558721934
11.893694,3.576457883
11.884711,3.48767834
11.875728,3.406129447
11.866745,3.362674566
11.857762,3.382992327
11.848779,3.438276897
11.839795,3.459517197
11.830812,3.480955455
11.821829,3.481363829
11.812846,3.549904641
11.803863,3.577321769
11.79488,3.630351844
11.785897,3.542976939
11.776913,3.477040816
11.76793,3.463336876
11.758947,3.396478574
11.749964,3.347448874
11.740981,3.279790576
11.731998,3.265301859
11.723014,3.252104377
11.714031,3.213910485
11.705048,3.205288361
11.696065,3.2535299
11.687082,3.292371996
11.678099,3.248596965
11.669116,3.297308489
11.660132,3.3125
11.651149,3.202984464
11.642166,3.224531797
11.633183,3.233496333
11.6242,3.191519578
11.615217,3.156294058
11.606233,3.102268125
11.59725,3.069851465
11.588267,3.139177316
11.579284,3.147359968
11.570301,3.142570281
11.561318,3.150684932
11.552335,3.153369326
11.543351,3.140920869
11.534368,3.147595682
11.525385,3.121542657
11.516402,3.214299783
11.507419,3.198213939
11.498436,3.142125237
11.489452,3.193412486
11.480469,3.184271396
11.471486,3.218517813
11.462503,3.243869987
11.45352,3.267256297
11.444537,3.216730769
11.435554,3.154875717
11.42657,3.152409983
11.417587,3.134111345
11.408604,3.152434457
11.399621,3.183957823
11.390638,3.22730711
11.381655,3.163403614
11.372671,3.162344983
11.363688,3.108830729
11.354705,3.146204311
11.345722,3.105137615
11.336739,3.165776386
11.327756,3.227907821
11.318773,3.248358862
11.309789,3.226836471
11.300806,3.236537767
11.291823,3.253009883
11.28284,3.25186262
11.273857,3.255661066
11.264874,3.172186642
11.255891,3.197588627
11.246907,3.211882606
11.237924,3.145575301
11.228941,3.049792531
11.219958,3.045876473
11.210975,3.05041712
11.201992,3.053561767
11.193008,3.086457399
11.184025,3.044883303
11.175042,3.064584812
11.166059,3.039136539
11.157076,3.046186516
11.148093,3.049938886
11.13911,3.079760014
11.130126,3.072199026
11.121143,3.129289428
11.11216,3.102594948
11.103177,3.043402475
11.094194,3.036604497
11.085211,3.023654439
11.076227,2.973152082
11.067244,2.989294817
11.058261,2.946960768
11.049278,2.939724647
11.040295,2.965839027
11.031312,3.003291639
11.022329,3.026449811
11.013345,2.926301998
11.004362,2.94289025
10.995379,2.938332511
10.986396,2.911872298
10.977413,2.922265036
10.96843,2.923268147
10.959446,2.911825017
10.950463,2.846952673
10.94148,2.842447027
10.932497,2.888023538
10.923514,2.895568533
10.914531,2.935910653
10.905548,2.921703297
10.896564,2.9
10.887581,2.918819803
10.878598,2.949824385
10.869615,2.950866566
10.860632,2.990884537
10.851649,2.890590057
10.842665,2.898345557
10.833682,2.883066554
10.824699,2.912251097
10.815716,3.012264785
10.806733,2.951198919
10.79775,2.954590326
10.788767,3.023103392
10.779783,3.054156379
10.7708,3.05306526
10.761817,3.038391827
10.752834,3.029094475
10.743851,3.097186287
10.734868,3.065772669
10.725884,3.0318542
10.716901,3.13844448
10.707918,3.192968627
10.698935,3.266183651
10.689952,3.232777603
10.680969,3.242409942
10.671986,3.254000628
10.663002,3.157516033
10.654019,3.082940622
10.645036,3.082453098
10.636053,3.081219059
10.62707,3.14515625
10.618087,3.117783625
10.609104,3.165927512
10.60012,3.136329133
10.591137,3.194228126
10.582154,3.166691877
10.573171,3.19179139
10.564188,3.182709994
10.555205,3.114079533
10.546221,3.110403727
10.537238,3.084467822
10.528255,3.109559613
10.519272,3.122358346
10.510289,3.118863049
10.501306,3.154659718
10.492323,3.10912729
10.483339,3.070822404
10.474356,3.171485697
10.465373,3.205387205
10.45639,3.263488657
10.447407,3.374303406
10.438424,3.446821705
10.42944,3.452994058
10.420457,3.497732083
10.411474,3.460003002
10.402491,3.617382007
10.393508,3.64184343
10.384525,3.633444918
10.375542,3.552047137
10.366558,3.540345605
10.357575,3.534227986
10.348592,3.449816962
10.339609,3.418399879
10.330626,3.401536098
10.321643,3.301485224
10.312659,3.255689629
10.303676,3.25818794
10.294693,3.325729927
10.28571,3.411827142
10.276727,3.474458087
10.267744,3.509738284
10.258761,3.486384266
10.249777,3.546834279
10.240794,3.517048038
10.231811,3.565565112
10.222828,3.55811138
10.213845,3.5228134
10.204862,3.502255639
10.195878,3.515334643
10.186895,3.569707919
10.177912,3.571321208
10.168929,3.501571151
10.159946,3.566198446
10.150963,3.595297945
10.14198,3.589169139
10.132996,3.606219166
10.124013,3.631727624
10.11503,3.650274033
10.106047,3.655607751
10.097064,3.618376633
10.088081,3.610473669
10.079097,3.553094749
10.070114,3.555441629
10.061131,3.531519672
10.052148,3.529705149
10.043165,3.545212766
10.034182,3.503838205
10.025199,3.493108048
10.016215,3.484875314
10.007232,3.491629956
9.998249,3.444816054
9.989266,3.357362187
9.980283,3.282522996
9.9713,3.311829537
9.962317,3.30367335
9.953333,3.301594266
9.94435,3.31848715
9.935367,3.313228438
9.926384,3.336022294
9.917401,3.365671642
9.908418,3.36786655
9.899434,3.369001015
9.890451,3.38067118
9.881468,3.408340573
9.872485,3.406602954
9.863502,3.376393917
9.854519,3.374401393
9.845536,3.458813238
9.836552,3.539874617
9.827569,3.594230212
9.818586,3.626019814
9.809603,3.592662687
9.80062,3.59127907
9.791637,3.61775837
9.782653,3.635911683
9.77367,3.669132579
9.764687,3.700058326
9.755704,3.764216778
9.746721,3.741816027
9.737738,3.704572271
9.728755,3.688829787
9.719771,3.71455967
9.710788,3.768884892
9.701805,3.756752678
9.692822,3.751836857
9.683839,3.723368992
9.674856,3.632894139
9.665872,3.655146506
9.656889,3.674099744
9.647906,3.617792422
9.638923,3.664912808
9.62994,3.659533074
9.620957,3.569186661
9.611974,3.55749286
9.60299,3.518892067
9.594007,3.565636775
9.585024,3.598764502
9.576041,3.590010563
9.567058,3.619162036
9.558075,3.641125997
9.549091,3.65102992
9.540108,3.674551755
9.531125,3.68275758
9.522142,3.694616197
9.513159,3.724018127
9.504176,3.684566787
9.495193,3.700974421
9.486209,3.705247148
9.477226,3.749577508
9.468243,3.77351277
9.45926,3.771910975
9.450277,3.783300199
9.441294,3.799007071
9.43231,3.849139233
9.423327,3.883627727
9.414344,3.909376872
9.405361,3.938717411
9.396378,3.961828606
9.387395,3.960264901
9.378412,3.910509886
9.369428,3.960345856
9.360445,3.967271119
9.351462,3.993648449
9.342479,3.93386127
9.333496,3.914436156
9.324513,3.884121424
9.315529,3.916849335
9.306546,3.897876055
9.297563,3.903997666
9.28858,3.901781834
9.279597,3.886157827
9.270614,3.923199768
9.261631,3.908894023
9.252647,3.9686223
9.243664,3.8899667
9.234681,3.885437735
9.225698,3.955083767
9.216715,3.929915266
9.207732,3.946731235
9.198749,4.000141623
9.189765,4.013839349
9.180782,4.014498934
9.171799,4.056265985
9.162816,4.12393284
9.153833,4.048213273
9.14485,4.104110368
9.135866,4.108637073
9.126883,4.033319215
9.1179,4.053495613
9.108917,4.063037653
9.099934,4.041184767
9.090951,3.987393192
9.081968,3.952149117
9.072984,3.989370629
9.064001,3.987197524
9.055018,3.931329869
9.046035,3.972976777
9.037052,3.982761057
9.028069,3.912653975
9.019085,3.927226749
9.010102,3.967324904
9.001119,4.003671798
8.992136,3.975558067
8.983153,3.977050574
8.97417,4.006379359
8.965187,4.127147766
8.956203,4.181168738
8.94722,4.24092785
8.938237,4.280211157
8.929254,4.265602736
8.920271,4.286237498
8.911288,4.308247277
8.902304,4.288957834
8.893321,4.257836769
8.884338,4.227921436
8.875355,4.316941444
8.866372,4.353065242
8.857389,4.387973525
8.848406,4.421324042
8.839422,4.512188249
8.830439,4.498248564
8.821456,4.463213006
8.812473,4.466777179
8.80349,4.462505179
8.794507,4.505201204
8.785523,4.485450095
8.77654,4.488834423
8.767557,4.530997673
8.758574,4.470676692
8.749591,4.43723535
8.740608,4.51057983
8.731625,4.429213177
8.722641,4.412067797
8.713658,4.41286025
8.704675,4.312601847
8.695692,4.276155718
8.686709,4.250977221
8.677726,4.234468938
8.668742,4.27899519
8.659759,4.311084466
8.650776,4.302266667
8.641793,4.263374486
8.63281,4.236894229
8.623827,4.288935777
8.614844,4.338000264
8.60586,4.332136684
8.596877,4.319845601
8.587894,4.289899258
8.578911,4.292573539
8.569928,4.30437657
8.560945,4.306819681
8.551962,4.267032823
8.542978,4.245063424
8.533995,4.287765047
8.525012,4.406985975
8.516029,4.442772277
8.507046,4.438573316
8.498063,4.480237938
8.489079,4.487763158
8.480096,4.54368932
8.471113,4.602516556
8.46213,4.639113706
8.453147,4.627987254
8.444164,4.645639344
8.435181,4.731896438
8.426197,4.776432292
8.417214,4.865761295
8.408231,4.911664927
8.399248,4.878058354
8.390265,4.870497985
8.381282,4.824428478
8.372298,4.846214202
8.363315,4.794654498
8.354332,4.846869269
8.345349,4.856788835
8.336366,4.85276949
8.327383,4.795013123
8.3184,4.839653589
8.309416,4.815096318
8.300433,4.792293481
8.29145,4.792695744
8.282467,4.780191024
8.273484,4.800078044
8.264501,4.818277311
8.255517,4.73904487
8.246534,4.862853386
8.237551,4.794387621
8.228568,4.740395962
8.219585,4.818277036
8.210602,4.863434975
8.201619,4.858429019
8.192635,4.790500976
8.183652,4.763631654
8.174669,4.749386384
8.165686,4.790075344
8.156703,4.833093713
8.14772,4.891697224
8.138736,4.959122761
8.129753,4.996099844
8.12077,4.989372732
8.111787,5.027271552
8.102804,5.043057883
8.093821,5.069902163
8.084838,5.076814205
8.075854,5.086397531
8.066871,5.123375788
8.057888,5.097971238
8.048905,5.083054339
8.039922,5.1208905
8.030939,5.119835771
8.021955,5.253082497
8.012972,5.324724649
8.003989,5.338539683
7.995006,5.393519102
7.986023,5.417326795
7.97704,5.46591195
7.968057,5.5
7.959073,5.533148125
7.95009,5.545947309
7.941107,5.529618474
7.932124,5.570707071
7.923141,5.503533569
7.914158,5.419456728
7.905175,5.361072643
7.896191,5.352289884
7.887208,5.374415371
7.878225,5.345928753
7.869242,5.39333163
7.860259,5.338165491
7.851276,5.348897536
7.842292,5.384437001
7.833309,5.375339279
7.824326,5.41594633
7.815343,5.443997926
7.80636,5.483495146
7.797377,5.489035088
7.788394,5.636069394
7.77941,5.538202538
7.770427,5.542613636
7.761444,5.52817623
7.752461,5.510749269
7.743478,5.513403115
7.734495,5.50838561
7.725511,5.547423738
7.716528,5.550051203
7.707545,5.60901293
7.698562,5.583258094
7.689579,5.606673538
7.680596,5.676072671
7.671613,5.647819274
7.662629,5.620560021
7.653646,5.6231753
7.644663,5.681882656
7.63568,5.654790997
7.626697,5.679737722
7.617714,5.717929002
7.60873,5.790357738
7.599747,5.756722476
7.590764,5.781337758
7.581781,5.79299809
7.572798,5.796938776
7.563815,5.779697901
7.554832,5.801482807
7.545848,5.844248476
7.536865,5.808537997
7.527882,5.744140878
7.518899,5.819880613
7.509916,5.829277814
7.500933,5.797526042
7.491949,5.866840731
7.482966,5.897691501
7.473983,5.939512962
7.465,5.962793135
7.456017,5.962585034
7.447034,6.04235045
7.438051,6.049286469
7.429067,6.082088566
7.420084,6.155931755
7.411101,6.17843423
7.402118,6.229213782
7.393135,6.186270627
7.384152,6.214229145
7.375168,6.184210526
7.366185,6.240115973
7.357202,6.195179771
7.348219,6.258738502
7.339236,6.236296879
7.330253,6.139082424
7.32127,6.152188285
7.312286,6.074322547
7.303303,6.133412043
7.29432,6.084326306
7.285337,6.062647136
7.276354,6.095618051
7.267371,6.050887265
7.258387,6.014941022
7.249404,6.050367261
7.240421,6.152679878
7.231438,6.141395349
7.222455,6.125664894
7.213472,6.039523044
7.204489,6.039487727
7.195505,6.083722793
7.186522,6.119930164
7.177539,6.180462241
7.168556,6.079897602
7.159573,6.141179646
7.15059,6.117402388
7.141607,6.166247185
7.132623,6.166666667
7.12364,6.126764314
7.114657,6.154953994
7.105674,6.194793057
7.096691,6.138604651
7.087708,6.166178038
7.078724,6.207423288
7.069741,6.213725229
7.060758,6.21986755
7.051775,6.204413319
7.042792,6.172683833
7.033809,6.246077406
7.024826,6.242459851
7.015842,6.267124192
7.006859,6.230058109
6.997876,6.210331126
6.988893,6.28928809
6.97991,6.321199143
6.970927,6.365546781
6.961943,6.361421725
6.95296,6.362465135
6.943977,6.310276418
6.934994,6.351676239
6.926011,6.307836571
6.917028,6.290040377
6.908045,6.404592453
6.899061,6.413992212
6.890078,6.323655339
6.881095,6.238517325
6.872112,6.2137559
6.863129,6.181253377
6.854146,6.110675676
6.845162,6.214353163
6.836179,6.245517055
6.827196,6.112602335
6.818213,6.127453617
6.80923,6.162903226
6.800247,6.173451565
6.791264,6.174498452
6.78228,6.147082768
6.773297,6.14579643
6.764314,6.12544026
6.755331,6.107446952
6.746348,6.074929502
6.737365,6.168196544
6.728381,6.156532291
6.719398,6.151786909
6.710415,6.157448526
6.701432,6.147937796
6.692449,6.098765432
6.683466,6.152096284
6.674483,6.235317408
6.665499,6.170889417
6.656516,6.190231023
6.647533,6.184455823
6.63855,6.191915176
6.629567,6.265330502
6.620584,6.323105409
6.6116,6.287045666
6.602617,6.382118148
6.593634,6.313613401
6.584651,6.410232434
6.575668,6.413664761
6.566685,6.414608092
6.557702,6.374701036
6.548718,6.378635643
6.539735,6.396038288
6.530752,6.403002923
6.521769,6.372220003
6.512786,6.408530043
6.503803,6.545539405
6.49482,6.557361634
6.485836,6.622809383
6.476853,6.659721283
6.46787,6.656935289
6.458887,6.660571583
6.449904,6.699594046
6.440921,6.636903156
6.431937,6.662131214
6.422954,6.591899479
6.413971,6.666352371
6.404988,6.763026794
6.396005,6.68396926
6.387022,6.76744186
6.378039,6.7867798
6.369055,6.79658919
6.360072,6.791821051
6.351089,6.790216498
6.342106,6.753569467
6.333123,6.789895086
6.32414,6.964270934
6.315156,6.999040833
6.306173,7.087512021
6.29719,7.187456735
6.288207,7.201133536
6.279224,7.237503452
6.270241,7.338600139
6.261258,7.338954935
6.252274,7.297203765
6.243291,7.194181419
6.234308,7.280242491
6.225325,7.375911906
6.216342,7.434812664
6.207359,7.452446779
6.198375,7.509156493
6.189392,7.570774355
6.180409,7.57271718
6.171426,7.499447971
6.162443,7.593446265
6.15346,7.647402056
6.144477,7.804290291
6.135493,7.772075366
6.12651,7.722697322
6.117527,7.719921929
6.108544,7.701886792
6.099561,7.690731707
6.090578,7.756507137
6.081594,7.743496503
6.072611,7.776215012
6.063628,7.857717934
6.054645,7.773412644
6.045662,7.841719657
6.036679,7.87581068
6.027696,7.904965517
6.018712,7.991551247
6.009729,7.989035392
6.000746,7.964697802
5.991763,7.943976067
5.98278,7.966829799
5.973797,7.883206728
5.964813,7.877764211
5.95583,7.900986031
5.946847,7.836273429
5.937864,7.910208592
5.928881,8.05930442
5.919898,8.002647715
5.910915,8.016131275
5.901931,7.949117197
5.892948,7.884387488
5.883965,7.929030494
5.874982,8.026362519
5.865999,7.993546652
5.857016,8.152505741
5.848032,8.161640858
5.839049,8.107273466
5.830066,8.115571121
5.821083,8.296826469
5.8121,8.233970905
5.803117,8.086050241
5.794134,8.10338371
5.78515,8.082052653
5.776167,8.205355941
5.767184,8.263731826
5.758201,8.247511434
5.749218,8.347107438
5.740235,8.342667749
5.731252,8.344482058
5.722268,8.229868031
5.713285,8.291762168
5.704302,8.307055631
5.695319,8.393305439
5.686336,8.403251814
5.677353,8.480301197
5.668369,8.441263441
5.659386,8.448716225
5.650403,8.380868861
5.64142,8.424514401
5.632437,8.447146866
5.623454,8.448391872
5.614471,8.398788694
5.605487,8.414806896
5.596504,8.533351121
5.587521,8.561842631
5.578538,8.467258749
5.569555,8.466982997
5.560572,8.455011165
5.551588,8.470750262
5.542605,8.636979167
5.533622,8.668363352
5.524639,8.75770345
5.515656,8.838314681
5.506673,8.803231315
5.49769,8.927675861
5.488706,8.910891089
5.479723,8.958256275
5.47074,9.016574586
5.461757,9.04009434
5.452774,8.905366865
5.443791,9.033984375
5.434807,9.096531116
5.425824,9.090589613
5.416841,8.935256494
5.407858,9.045930385
5.398875,9.132262697
5.389892,9.160953995
5.380909,9.139629049
5.371925,9.191262515
5.362942,9.28190798
5.353959,9.274180967
5.344976,9.278466154
5.335993,9.342626368
5.32701,9.396678002
5.318026,9.551458088
5.309043,9.556761705
5.30006,9.433947472
5.291077,9.420935993
5.282094,9.426002587
5.273111,9.60540047
5.264128,9.686412972
5.255144,9.580485904
5.246161,9.644813709
5.237178,9.599402287
5.228195,9.570261862
5.219212,9.591554803
5.210229,9.71145519
5.201245,9.694817153
5.192262,9.695185038
5.183279,9.747990354
5.174296,9.542025862
5.165313,9.621157202
5.15633,9.631897712
5.147347,9.689431772
5.138363,9.795488722
5.12938,9.725562372
5.120397,9.788364823
5.111414,9.809063691
5.102431,9.672195254
5.093448,9.73937406
5.084465,9.795669453
5.075481,9.733443028
5.066498,9.808569454
5.057515,9.787699505
5.048532,9.776051061
5.039549,9.725833333
5.030566,9.760262497
5.021582,9.760582929
5.012599,9.859420491
5.003616,9.832504833
4.994633,9.861911988
4.98565,10.01449477
4.976667,10.02550091
4.967684,10.0589316
4.9587,10.11178718
4.949717,10.10737111
4.940734,10.05154934
4.931751,10.06692352
4.922768,9.998570612
4.913785,10.11539012
4.904801,10.22955032
4.895818,10.17446687
4.886835,10.24921226
4.877852,10.24206292
4.868869,10.18915802
4.859886,10.25054152
4.850903,10.23112525
4.841919,10.23910517
4.832936,10.26421405
4.823953,10.12240453
4.81497,10.30161267
4.805987,10.290266
4.797004,10.4013466
4.78802,10.35265558
4.779037,10.27905605
4.770054,10.21000292
4.761071,10.23274478
4.752088,10.23732016
4.743105,10.2538785
4.734122,10.21854593
4.725138,10.19822829
4.716155,10.27215743
4.707172,10.25175541
4.698189,10.33979003
4.689206,10.41529812
4.680223,10.27913438
4.671239,10.43244431
4.662256,10.55101445
4.653273,10.48708273
4.64429,10.34517766
4.635307,10.41601393
4.626324,10.37939481
4.617341,10.54021818
4.608357,10.51617133
4.599374,10.38096624
4.590391,10.3218441
4.581408,10.32980113
4.572425,10.3929657
4.563442,10.51472527
4.554458,10.51305997
4.545475,10.57501468
4.536492,10.60345838
4.527509,10.70166397
4.518526,10.6908078
4.509543,10.71458118
4.50056,10.67931439
4.491576,10.70917619
4.482593,10.71082391
4.47361,10.61141264
4.464627,10.57458243
4.455644,10.54598455
4.446661,10.69042382
4.437678,10.79637809
4.428694,10.86107432
4.419711,10.82362365
4.410728,10.96159463
4.401745,10.98265306
4.392762,11.18669433
4.383779,11.24083148
4.374795,11.31006831
4.365812,11.40490064
4.356829,11.4599371
4.347846,11.47355733
4.338863,11.50746041
4.32988,11.50738991
4.320897,11.36270773
4.311913,11.65275459
4.30293,11.68672513
4.293947,11.73115004
4.284964,11.64447141
4.275981,11.60482037
4.266998,11.60033394
4.258014,11.6502208
4.249031,11.60446278
4.240048,11.60861623
4.231065,11.61970758
4.222082,11.66727383
4.213099,11.64992459
4.204116,11.78111718
4.195132,11.90695915
4.186149,11.96561127
4.177166,11.98593466
4.168183,11.96832373
4.1592,11.94013709
4.150217,11.89879775
4.141233,11.97740113
4.13225,11.98761657
4.123267,12.05996013
4.114284,12.11654021
4.105301,12.14829014
4.096318,12.05096419
4.087335,12.10305637
4.078351,12.07384615
4.069368,11.96791114
4.060385,11.98920086
4.051402,11.96899105
4.042419,12.0544509
4.033436,11.96290643
4.024452,12.17178857
4.015469,12.37899121
4.006486,12.3671899
3.997503,12.36397003
3.98852,12.4358424
3.979537,12.37034197
3.970554,12.26244204
3.96157,12.37046269
3.952587,12.42924233
3.943604,12.30464716
3.934621,12.21621622
3.925638,12.23526638
3.916655,12.35200747
3.907671,12.41961089
3.898688,12.31213873
3.889705,12.3951777
3.880722,12.34117464
3.871739,12.20775145
3.862756,12.42539683
3.853773,12.36809622
3.844789,12.43827842
3.835806,12.27852876
3.826823,12.42360013
3.81784,12.33349146
3.808857,12.25601266
3.799874,12.26884621
3.79089,12.23836008
3.781907,12.19266783
3.772924,12.21205393
3.763941,12.31890949
3.754958,12.36715663
3.745975,12.18297471
3.736992,12.18871169
3.728008,12.29317081
3.719025,12.344427
3.710042,12.31355403
3.701059,12.35042333
3.692076,12.35726576
3.683093,12.31356595
3.67411,12.49543307
3.665126,12.48261344
3.656143,12.63693369
3.64716,12.50619003
3.638177,12.50867948
3.629194,12.55365474
