Longitude,Latitude,Value,bio13,bio14,bio15,bio18,bio19,bio2,bio3,bio4,bio8,bio9
1.259938481,-8.659759,9.477421896,267.422158,21.26082961,71.50795714,414.0855868,244.3990549,10.69918392,72.36428492,80.12656914,24.5655487,23.62999256
1.419502977,-8.668742,9.442726081,267.1731324,21.22804718,71.63344122,414.1061599,243.9157274,10.69681845,72.32341248,80.42527753,24.56801224,23.61868063
1.645969594,-8.677726,9.340013012,267.0258946,20.99674691,71.68989366,411.9388419,245.109434,10.69691062,72.29847392,80.36660133,24.57827803,23.64206678
0.741713299,-8.686709,9.405735046,266.2077332,20.78162709,71.8383153,409.3509796,243.2672895,10.71056397,72.24008066,81.00493317,24.56727648,23.62090956
0.75309193,-8.695692,9.449024707,265.8144343,20.75747724,71.84019654,409.5053316,242.1175553,10.70780448,72.2432727,81.21703649,24.54087559,23.58687904
0.235392459,-8.704675,9.544639376,266.2667966,20.88395062,71.70297836,409.5945419,245.0623782,10.71020683,72.22612348,81.03737667,24.53120207,23.58563784
0.374948021,-8.713658,9.534071661,266.52443,21.03140065,71.67086454,411.4121173,243.2096417,10.69943211,72.1924843,81.20637101,24.52527468,23.57702279
0.296508242,-8.722641,9.418788981,266.0031185,21.01676195,71.72662696,411.0909563,242.2351871,10.70452614,72.18257376,81.50575971,24.50362091,23.54543269
-0.132206246,-8.731625,9.483025298,265.980076,20.99213527,71.62237942,411.6182986,243.920173,10.71026781,72.18651167,81.30730284,24.47604971,23.52433258
-0.614446708,-8.740608,9.424920969,265.8290306,20.96838778,71.66963392,411.1330348,242.3584036,10.72062255,72.16091348,81.50485348,24.47793728,23.51667324
-0.669415036,-8.749591,9.418141303,265.7267007,20.86708612,71.76351456,410.4429152,242.8101979,10.72321074,72.14775142,81.69412637,24.4951326,23.52971118
-1.071295056,-8.758574,9.362000529,265.2484784,20.3564435,72.04928891,408.9890183,240.8765546,10.74093452,72.06819418,82.07899379,24.51981784,23.54029064
-1.049691293,-8.767557,9.282118856,264.7466069,20.14810911,72.07523094,407.2255897,240.5529055,10.73398886,72.0249534,82.36042087,24.52686562,23.54761058
-1.85573088,-8.77654,9.22587431,263.7193006,19.81974757,72.19432881,404.7553247,238.2632133,10.76524562,71.99386722,82.76913004,24.5096174,23.52271232
-1.805283397,-8.785523,9.34435152,263.951281,19.89911058,72.17186472,405.4728528,240.1038099,10.75365279,72.00727056,82.76344821,24.53445948,23.54130048
-2.419450914,-8.794507,9.363927428,263.8892743,19.89381003,72.25923745,405.185032,238.9326307,10.75369528,71.98895129,82.82116104,24.51303806,23.51122374
-2.847456914,-8.80349,9.492102066,264.2627244,19.88564871,72.26504212,407.1549885,239.2590792,10.75946175,72.03071657,82.54373132,24.52513387,23.52029161
-3.770373271,-8.812473,9.476766304,264.5675272,19.72663043,72.28823852,406.8358696,240.2523098,10.78238562,71.97867264,82.60345002,24.51762001,23.51608469
-4.722095281,-8.821456,9.436669379,263.6076756,19.64917277,72.45272531,405.1996203,239.5892324,10.78526577,71.8846489,83.61614104,24.519736,23.5090159
-5.181538965,-8.830439,9.453523444,263.8273924,19.73279408,72.27398867,405.3899095,241.9282972,10.78843568,71.90790193,83.20195311,24.52964764,23.52868567
-5.665968932,-8.839422,9.46911382,262.6390905,19.50691686,72.44125448,403.9680866,239.2518833,10.82520428,71.85977472,83.74138901,24.51091402,23.49197141
-6.462599236,-8.848406,9.497726333,262.373157,19.51508888,72.47663007,403.3965826,238.4066419,10.86002822,71.865884,83.77798063,24.48665886,23.45680034
-7.062982052,-8.857389,9.498011247,261.8542038,19.47634069,72.57473268,400.9755863,237.3246468,10.86481619,71.83874828,84.08554005,24.49302106,23.45525076
-7.208671348,-8.866372,9.49691231,262.0413064,19.69905311,72.35518379,400.6276932,239.239742,10.86145416,71.81712769,84.08930811,24.50153698,23.47393302
-7.677386968,-8.875355,9.35912288,262.0202731,19.64225624,72.39016441,399.8132671,234.5963315,10.86076401,71.74105186,84.663274,24.50902863,23.47017423
-7.896516815,-8.884338,9.37580934,261.5283097,19.43986775,72.41707608,399.208982,230.6390687,10.87429855,71.73621044,84.71931538,24.48419661,23.44119025
-8.390432663,-8.893321,9.399395272,260.874519,19.35225399,72.57189856,396.2414788,229.2395547,10.91402898,71.73787211,84.95040236,24.44884552,23.40375664
-9.232243374,-8.902304,9.487290503,261.7847765,19.70013966,72.23029057,398.6092179,228.1314246,10.90773392,71.76712802,84.5180597,24.45017458,23.4127188
-9.459098696,-8.911288,9.456037021,261.458421,19.70691348,72.20425883,397.8809424,227.6574113,10.90742998,71.75044436,84.67837709,24.41537185,23.3828916
-9.831743606,-8.920271,9.573915485,261.2512986,19.46076092,72.28451158,396.554682,227.8909167,10.93521337,71.74720766,84.57389448,24.38702091,23.35684167
-9.469017678,-8.929254,9.555291153,261.1049832,19.26315789,72.4261927,395.8586226,225.0174972,10.94599196,71.69788047,84.93822984,24.39658455,23.35525383
-9.667461539,-8.938237,9.51112686,261.1129695,19.24266478,72.41534164,395.8851878,224.2629341,10.93833568,71.68417117,85.1500926,24.43575714,23.39052917
-9.509532378,-8.94722,9.440397815,260.7138255,19.0057431,72.64479446,393.9242191,218.194425,10.97631318,71.62625241,85.52616145,24.35239063,23.29361021
-9.721655183,-8.956203,9.524753868,260.7635724,19.23488045,72.55120041,395.2021097,216.5805907,10.97686473,71.65504423,85.43271467,24.37377403,23.31691045
-9.799344535,-8.965187,9.493693946,260.793722,19.12682175,72.74448933,395.8813061,215.7589686,10.97714872,71.61093456,85.81444007,24.36047272,23.29630512
-9.783901244,-8.97417,9.47177194,259.9791783,18.84181107,72.92036532,393.0881778,212.4083287,10.98642629,71.56262463,86.14714616,24.32760622,23.24621761
-10.06432232,-8.983153,9.453236404,260.1583951,18.91779673,72.89256508,393.755627,212.5790577,10.98132949,71.58020645,86.06302696,24.3508854,23.27359381
-9.791866034,-8.992136,9.430844382,260.1814375,19.00753664,72.81047868,394.3572924,209.1307746,10.98035704,71.57117206,86.05009466,24.36997904,23.28987902
-9.749323216,-9.001119,9.408643018,260.2816723,19.2602759,72.81366855,395.694116,208.5457489,10.97561465,71.59055907,86.11272083,24.37650149,23.29381332
-9.437975408,-9.010102,9.495535082,260.508859,19.66094968,72.67618214,398.1063076,207.8595322,10.95899479,71.58311578,86.21852444,24.40960782,23.32418378
-8.773997352,-9.019085,9.415834622,260.6972296,19.75769934,72.69887408,397.9687808,204.3209113,10.97018701,71.54062575,86.21047028,24.42572539,23.33750526
-9.156371683,-9.028069,9.510995207,261.5150832,19.94164082,72.61677076,399.354384,204.2854525,10.9787003,71.5449324,85.88910097,24.40302367,23.31907714
-8.953474131,-9.037052,9.511032532,261.4558699,20.16435644,72.65811343,399.6725601,204.435785,10.97798324,71.54287739,86.12194841,24.42895097,23.33697076
-9.540748793,-9.046035,9.507129747,260.4687279,19.96724552,72.69916042,398.7232811,200.4966822,10.99848932,71.53567288,86.33923579,24.39136665,23.28883476
-9.776894658,-9.055018,9.47259986,260.5778556,19.9293623,72.62299341,398.6491941,197.5053959,10.99862998,71.46066934,86.49054443,24.36460405,23.26344309
-9.1187766,-9.064001,9.458344982,260.7488119,20.13810456,72.58528742,399.8350573,197.7482527,10.98667526,71.45306752,86.719176,24.37077625,23.26122913
-9.09024636,-9.072984,9.415736607,260.3945313,19.93959263,72.77459685,398.9792132,195.6231864,11.01032481,71.43856977,86.92005661,24.35715679,23.24822356
-9.062233382,-9.081968,9.355400697,260.4150523,19.99456446,72.74860889,399.3379791,197.1777003,11.01170033,71.41348589,87.23086868,24.35834145,23.24763063
-9.749752381,-9.090951,9.357830149,259.8896946,19.74759448,72.8192217,397.8698926,195.8120206,11.01081786,71.37167092,87.61728089,24.36651326,23.2525031
-10.47556326,-9.099934,9.342002237,259.0247483,19.55005593,72.79745171,396.6693233,194.8969519,11.02820422,71.36419988,87.56023899,24.33559142,23.22547536
-10.48170618,-9.108917,9.421438646,259.3015515,19.51184767,72.75289163,398.4908322,195.4973202,11.02016336,71.36391778,87.54017687,24.38940292,23.27688763
-9.821600281,-9.1179,9.432962075,259.6823629,19.52333286,72.82310296,399.8096715,194.4026505,11.01484325,71.33381904,87.58955913,24.36231497,23.24350767
-9.580882399,-9.126883,9.245272368,259.1110641,19.44637313,72.9766129,397.9901214,192.7821056,11.02902787,71.3090269,87.83558503,24.38470693,23.26096055
-10.44075902,-9.135866,9.092272856,258.1991226,19.18737617,73.00932225,395.2451175,191.3455986,11.06403786,71.33696843,88.00213155,24.34710821,23.2223252
-10.84454075,-9.14485,9.099474208,258.2940173,19.23788546,73.041504,396.3062385,191.599261,11.05828831,71.32724446,88.03540922,24.36003979,23.22994171
-10.78042289,-9.153833,9.180716098,258.1480124,18.99126022,73.22292096,396.1175641,188.4788554,11.0657034,71.24672834,88.56800481,24.32496241,23.18134571
-11.4780092,-9.162816,9.243840272,258.7850467,18.77244407,73.30559998,395.5348343,188.325262,11.05541394,71.20368525,88.62991435,24.31593032,23.18124702
-11.34587995,-9.171799,9.243247106,259.1534944,18.7047306,73.43005402,395.2299557,188.5663856,11.06842455,71.22158358,88.31995989,24.27593255,23.13832117
-11.74400108,-9.180782,9.309657861,259.4574852,18.22693807,73.55290315,393.8579472,188.2802079,11.05976372,71.14527292,88.64318635,24.31379864,23.17356477
-11.548747,-9.189765,9.257621731,259.1586476,18.12180321,73.70418396,393.6861725,188.0934836,11.06442227,71.10670126,89.13426974,24.30750855,23.1495882
-13.14018475,-9.198749,9.312897629,258.9446212,17.70083864,73.76372442,390.7330827,186.8156449,11.10481731,71.09019342,89.22900869,24.24377531,23.09783833
-13.70965708,-9.207732,9.302211302,258.7084839,17.49790432,73.85658234,390.4161006,184.9924845,11.12605866,71.0966577,89.1229515,24.20766487,23.0593968
-14.01558917,-9.216715,9.231323911,258.1554658,17.40553793,73.91536959,388.3262186,186.0304298,11.12757307,71.08139644,89.5677086,24.19957697,23.05644168
-14.63830204,-9.225698,9.14797239,258.0723325,17.11590452,74.01518618,387.6770204,184.0422778,11.12158229,71.0324295,89.7965309,24.20529192,23.06231902
-14.6533022,-9.234681,9.11166786,257.0469578,16.90665712,74.07248761,385.8836077,183.0535433,11.13277379,70.99520804,90.47949918,24.18303508,23.03179192
-14.46131693,-9.243664,9.102442529,256.8695402,16.6954023,74.15392558,384.5113506,181.5002874,11.14143796,70.94864531,90.70029024,24.20444445,23.0482902
-14.42853226,-9.252647,9.030228165,256.8577242,16.35067577,74.28914631,384.0693213,180.6715594,11.15249962,70.94101532,90.56986685,24.2004384,23.03695198
-14.55571501,-9.261631,9.04523706,256.6136001,16.42728723,74.24186385,383.9512832,180.7239379,11.1440143,70.9287221,90.66908644,24.22123629,23.06201729
-14.51316453,-9.270614,9.063116657,257.1403076,16.52669762,74.35025093,385.3718804,179.2460824,11.14510663,70.90726068,90.61309802,24.20884116,23.04039224
-14.72985464,-9.279597,9.005569398,257.3281548,16.507548,74.2278561,385.393815,179.3262495,11.14808734,70.88291252,90.39532901,24.21943427,23.06022033
-14.97676968,-9.28858,8.960781434,256.7225323,16.35311398,74.29349955,383.7660106,176.8554642,11.17343809,70.88992666,90.45975101,24.17950941,23.01502154
-15.16940045,-9.297563,8.981101432,257.1433634,16.32230917,74.29476569,382.9427137,178.0729367,11.16162211,70.83286954,90.67025683,24.20047984,23.03394851
-15.19024193,-9.306546,8.967041088,256.9924623,16.07345551,74.39450376,381.5712385,176.7924919,11.17029509,70.78626157,90.86872048,24.198793,23.03433835
-15.573564,-9.315529,8.983048349,257.1586085,16.14902712,74.31030025,380.9929245,177.2084316,11.16549232,70.77770426,90.93388183,24.20240517,23.05184993
-15.36996097,-9.324513,8.932673852,257.0561051,16.17304001,74.35499366,381.5411191,178.382696,11.16926151,70.72646695,91.31908332,24.20886609,23.05406515
-15.36827433,-9.333496,8.983214498,257.3900772,16.24079026,74.28638754,381.2853535,178.1579026,11.16776093,70.72959938,90.93764692,24.19455338,23.03890374
-15.02491288,-9.342479,8.932193309,257.5759108,16.11851301,74.33992658,380.4927881,179.0368773,11.15801361,70.68968783,90.99039302,24.22211152,23.06653778
-15.02406306,-9.351462,8.880793721,257.9167777,16.0561232,74.46067461,379.6918407,177.7310825,11.16216495,70.6750078,90.58237845,24.23249913,23.08001133
-14.27935374,-9.360445,8.892113095,258.0104167,16.36235119,74.51701395,380.839881,177.6361607,11.13259423,70.66018933,90.90972454,24.22558531,23.05144096
-13.81751248,-9.369428,8.743139569,257.5151962,16.23723812,74.62215874,380.7828268,176.1339628,11.11362741,70.62493581,91.41217829,24.22330089,23.04564521
-13.34542378,-9.378412,8.835765885,257.7010172,16.31859059,74.60653835,381.1581896,176.6417514,11.09621847,70.58377394,91.60206449,24.22943143,23.04047865
-13.1103925,-9.387395,8.670548349,257.9939564,16.36217571,74.63645013,381.6189564,174.1810142,11.11112789,70.57181862,91.6633421,24.24069625,23.05210299
-13.40267333,-9.396378,8.700585652,258.1040996,16.13718887,74.72058954,380.8825769,172.9960469,11.13432283,70.56124519,91.55569345,24.26577356,23.07450952
-12.85564424,-9.405361,8.709865733,258.1085814,16.06406888,74.80214997,381.1891419,171.7205196,11.134586,70.51661632,91.74048509,24.2765616,23.07989154
-12.16750914,-9.414344,8.744349868,258.5314059,16.28338714,74.73374265,382.5130613,171.1276783,11.12636972,70.54194728,91.63953559,24.26683545,23.06168183
-12.38075938,-9.423327,8.809461043,258.4548916,16.39147627,74.67366876,381.9020211,172.1262449,11.12923867,70.5551532,91.80023405,24.25840657,23.06156025
-11.77954487,-9.43231,8.750397227,258.4496606,16.68597429,74.65782691,382.1144013,171.2305359,11.1164247,70.55554978,92.00059598,24.28746691,23.07419712
-11.06520127,-9.441294,8.63427257,257.8323749,16.8893042,74.54823875,381.3039103,173.1753882,11.10284765,70.5730574,92.41759772,24.28924429,23.07770989
-10.65857023,-9.450277,8.736161557,257.938399,16.83045184,74.71930531,382.0695917,171.0382101,11.10016344,70.50369268,92.76459763,24.28442297,23.04616688
-10.92604577,-9.45926,8.718727404,258.2066522,16.85075922,74.68391213,381.7016631,170.1576283,11.11829958,70.5261099,92.37745025,24.28434081,23.04407567
-10.5365186,-9.468243,8.701651113,258.3323762,17.0160804,74.67972648,382.5376884,170.0347452,11.1204056,70.4708417,92.77445414,24.30909787,23.06772432
-10.33688644,-9.477226,8.60985391,258.8145231,17.02091091,74.76010037,382.0413922,170.1596964,11.12899002,70.43197743,92.90472584,24.29383892,23.07008259
-10.32898679,-9.486209,8.621488561,259.1812916,17.19099334,74.72046423,383.8893716,168.9774109,11.12231273,70.41648771,92.97208152,24.30128631,23.06470702
-10.16600669,-9.495193,8.675993041,259.7070165,17.28167585,74.65154864,384.1593215,169.847782,11.1243573,70.38939553,92.71839146,24.27020391,23.04920751
-10.2189492,-9.504176,8.629821531,259.3805412,17.25762809,74.54246536,383.3841393,168.8618307,11.12967281,70.33101228,93.06383963,24.27819515,23.06382413
-9.969554511,-9.513159,8.635080645,258.65625,17.14732143,74.58216331,382.1611463,166.1317684,11.13252207,70.29423104,93.62587036,24.25434187,23.02164938
-10.05920422,-9.522142,8.497313348,257.0912048,16.71733597,74.7910101,378.7218609,163.5328054,11.15002592,70.24708554,94.26085677,24.23319191,22.99378063
-9.964813391,-9.531125,8.618530169,257.4009151,16.82027452,74.67168341,379.8199886,164.3707464,11.14312744,70.21876717,94.31243169,24.24473595,22.99968543
-10.52724944,-9.540108,8.67929654,258.1791536,17.10651987,74.5279948,381.1046611,166.3920503,11.13740229,70.23156871,94.15817953,24.2054332,22.96861357
-10.0229637,-9.549091,8.634972834,257.8475836,17.15827852,74.58137407,380.8335716,165.1911639,11.12647863,70.18620192,94.55084503,24.21300877,22.97501191
-9.756417015,-9.558075,8.611522048,257.8339972,17.23798009,74.56661586,379.9857752,166.3418208,11.12003791,70.13503422,94.82856214,24.2029279,22.96113323
-9.462919603,-9.567058,8.480170576,256.6461976,17.13589197,74.84397286,378.1900498,164.7643213,11.14374198,70.1012133,95.31744487,24.19531626,22.92176021
-9.411063418,-9.576041,8.498365781,256.7699304,17.22069064,74.88489944,378.5847662,163.9603524,11.14708207,70.10914936,95.52655906,24.17767987,22.89895788
-9.606293811,-9.585024,8.627540796,256.8421128,17.26338391,74.79681084,379.3989407,164.5903235,11.16059975,70.08761695,95.38734616,24.20159126,22.9214381
-9.185161153,-9.594007,8.606533887,257.7756126,17.61212208,74.66303005,381.465826,167.4629603,11.129941,70.04402212,95.41477158,24.21732339,22.94813964
-8.947282442,-9.60299,8.509594575,258.0978214,17.86293464,74.45368569,382.8109941,168.5054105,11.12234765,70.04139325,95.42110021,24.21109508,22.94080461
-8.700967357,-9.611974,8.468356264,258.0618392,17.94815351,74.52944803,384.2191166,168.2880521,11.12876296,70.01506499,95.45448425,24.2096283,22.93272507
-8.329120856,-9.620957,8.437310195,257.3272596,17.97874187,74.48709229,384.5275488,165.7381056,11.11579054,69.94967835,96.29170178,24.21301518,22.92357676
-8.177388541,-9.62994,8.412299697,257.8170925,17.90847409,74.5439484,386.0985997,166.2637505,11.11390331,69.96050386,95.93121914,24.24812328,22.95409027
-8.17574623,-9.638923,8.523125997,257.5183413,17.96824706,74.4568974,386.6352037,164.9946353,11.11563118,69.95546678,95.91958652,24.25980377,22.96723212
-7.71269405,-9.647906,8.403840559,257.8380855,17.94079139,74.48030954,387.1547862,165.685627,11.10741318,69.92857307,95.84754925,24.27816894,22.98455048
-7.81873962,-9.656889,8.237327864,257.1481102,17.74260182,74.66017815,386.5055669,163.5076179,11.1245495,69.89710134,96.39419718,24.25107189,22.9339828
-8.00243877,-9.665872,8.187720329,256.6577556,17.4443302,74.79533849,386.6324912,162.0417156,11.13290612,69.89252587,96.55697347,24.23572757,22.89892284
-8.216548815,-9.674856,8.263687482,257.222847,17.03225806,75.00513845,386.0594851,159.4504291,11.14059632,69.84598129,96.47704998,24.25002466,22.90905346
-8.971110218,-9.683839,8.367748568,257.0069026,16.69408136,75.20193711,385.3280952,159.4307534,11.15022763,69.83679314,96.47181418,24.23617027,22.88017085
-9.055655485,-9.692822,8.35845184,256.31447,16.69300689,75.20893945,384.7148512,159.4343938,11.16299172,69.83982211,96.63669368,24.23868446,22.88192103
-8.934262464,-9.701805,8.17462884,255.5979715,16.54711157,75.36652718,383.1177422,157.6783772,11.1709013,69.80799455,96.96833965,24.20892008,22.84697191
-8.940663568,-9.710788,8.237871904,255.3526308,16.67301773,75.33579745,384.3847281,157.8285212,11.17776026,69.82397442,97.02771936,24.20314867,22.83560749
-9.296053716,-9.719771,8.256226194,254.6018166,16.6664225,75.42828017,383.9044829,155.5673894,11.18824834,69.82819224,97.26216367,24.1927532,22.82148157
-9.58961623,-9.728755,8.223767013,254.7273526,16.72705986,75.41837105,383.0641007,156.6944241,11.19563392,69.82766544,97.06042487,24.18165034,22.82176448
-8.996890772,-9.737738,8.123512998,254.0468498,16.9405199,75.56531278,384.3313262,153.2023792,11.19855826,69.79205101,97.84633032,24.16646351,22.76814756
-9.297267028,-9.746721,8.095062093,253.2738025,17.07539917,75.48563034,382.7980485,153.3724128,11.19685958,69.78671783,98.09201346,24.16074562,22.76718904
-9.441426484,-9.755704,8.006359065,253.1433008,17.11209701,75.55354796,383.4878734,152.3562555,11.2049073,69.75625786,98.35809713,24.12562605,22.72256238
-10.15333479,-9.764687,8.02095941,253.0084133,17.03321033,75.60889934,382.2895941,152.7313653,11.21763714,69.77335012,98.16622603,24.14045756,22.7439705
-10.37030995,-9.77367,8.111650485,253.353045,16.99205649,75.61894078,381.6644601,153.1591645,11.2278366,69.75107395,97.98888836,24.17093508,22.7785427
-11.06638965,-9.782653,8.098844102,253.6446354,16.87359218,75.67171328,381.9091583,153.8571429,11.23772845,69.72733964,98.00620216,24.20650069,22.81433757
-11.06267036,-9.791637,8.137237504,253.7416445,16.61461106,75.98018387,381.206152,149.1388642,11.26437073,69.68156626,97.93506411,24.19485852,22.78944592
-10.93033524,-9.80062,8.082541568,252.7678147,16.29720903,76.15189565,379.7333729,147.1472684,11.27591052,69.62582712,98.59983403,24.21444975,22.79524445
-11.39974115,-9.809603,8.070430819,252.3881782,15.56050581,76.41270199,377.7112189,144.8581091,11.29608266,69.5122706,99.30189844,24.21784788,22.79178063
-11.96900148,-9.818586,8.247246204,252.2948794,14.9941947,76.81963549,376.1662697,143.1490027,11.31181277,69.48784507,99.328374,24.20247097,22.76692716
-12.21608929,-9.827569,8.128125,252.2037202,14.98660714,76.71163653,375.7255952,145.243006,11.29958951,69.44607081,99.52886609,24.22866569,22.79705853
-11.93774199,-9.836552,7.940358147,251.2856297,14.76217256,77.0281697,374.7862957,141.4648513,11.32285898,69.42821752,100.0335092,24.22302058,22.76310739
-12.00201296,-9.845536,7.940254363,251.6972789,14.94040225,76.89346593,375.5005915,142.6209701,11.33064796,69.47894157,99.4526945,24.19852114,22.74277825
-11.90315649,-9.854519,8.063567503,251.7132036,15.02896183,76.89218825,376.2564978,143.0977276,11.31567031,69.43803831,99.81930515,24.21152038,22.75692112
-12.05948215,-9.863502,8.062379038,251.4984368,15.08128629,76.97040828,374.959208,143.8780706,11.31901517,69.41883604,100.0430387,24.21639868,22.76720756
-12.37117394,-9.872485,7.893345086,251.0869693,15.01189952,76.94226563,375.1883355,144.0978405,11.32681551,69.3730345,100.3819104,24.20333236,22.75011751
-12.3796893,-9.881468,7.981098641,251.1961016,15.17749557,76.87248616,374.3557295,143.5875665,11.331613,69.40346959,100.0909371,24.1812906,22.71923113
-12.41062991,-9.890451,7.957930226,250.7371738,14.72207564,77.07944149,373.1335386,140.2839343,11.35699695,69.35156613,100.4775199,24.16452654,22.70351802
-12.71039173,-9.899434,7.90224359,249.9367716,14.42599068,77.19133554,370.571824,139.4919872,11.35224843,69.29819951,100.9505602,24.17357712,22.70830661
-12.45887642,-9.908418,7.93329441,250.0719603,14.11472778,77.32885403,370.3811122,136.4494234,11.35435458,69.2351993,101.1735743,24.17311098,22.69262636
-12.92779326,-9.917401,7.945883038,249.4199884,14.20453884,77.09966682,367.7378528,137.6540588,11.35776838,69.22034679,101.4498323,24.17327853,22.70235184
-12.85853289,-9.926384,8.013921454,249.8128664,14.20955451,77.1006543,368.3821805,137.1875733,11.36259402,69.19650027,101.4916329,24.16689134,22.69025497
-12.863988,-9.935367,7.91331088,249.9759848,14.30677991,77.02824277,368.7504759,137.5309709,11.35790256,69.14880876,101.8732886,24.18770927,22.70186703
-12.44440742,-9.94435,7.952121391,250.3928992,14.35415439,77.19220029,368.473188,136.0891279,11.36539971,69.1445975,101.8712259,24.17652967,22.68863189
-12.60895974,-9.953333,7.991984563,250.0054921,14.45806739,77.10141218,368.6318836,136.7644352,11.36244742,69.16473495,101.8798707,24.16422245,22.67403395
-12.81274514,-9.962317,8.034698436,250.1204765,14.56976917,76.97237117,368.968131,136.5112435,11.37486595,69.18274816,101.7020154,24.16661701,22.67459419
-12.8567471,-9.9713,7.947112552,249.3912787,14.38847967,77.17853755,367.0567177,132.5844137,11.39408513,69.17681899,101.9732373,24.16240424,22.66240914
-12.73220637,-9.980283,8.023117077,249.9422819,14.37061894,77.31381132,368.062789,131.4727815,11.40688041,69.14718487,101.8590898,24.16792194,22.66055181
-12.73603068,-9.989266,8.042046457,248.6780359,14.22214055,77.32862125,364.867539,130.1624522,11.41245343,69.1180755,102.7009131,24.16018816,22.66432175
-13.22385633,-9.998249,8.187573099,249.2391813,14.1380117,77.38154431,364.2124269,132.4225146,11.40384135,69.05559387,103.0757968,24.15352338,22.66443469
-13.62863696,-10.007232,8.160789435,248.601219,14.0664635,77.4252536,363.4743869,132.1176897,11.42167439,69.03884552,103.3838608,24.15119479,22.65078361
-13.32609832,-10.016215,8.154362416,248.3395098,14.02903414,77.57255067,362.9858477,129.9086665,11.44311107,69.03868184,103.4699198,24.14594883,22.64723032
-13.0451809,-10.025199,8.126315789,248.4549708,14.32309942,77.34892101,364.8201754,131.3964912,11.42106237,69.01020296,103.7660766,24.13021442,22.62844784
-13.24754074,-10.034182,8.095620438,249.0405839,14.43182482,77.44460702,364.9394161,131.0963504,11.42108271,68.98353428,103.6069742,24.12993674,22.63459124
-13.30889123,-10.043165,8.142414861,249.6127082,14.62007961,77.45439346,366.6777237,129.5297066,11.43426825,68.98801595,103.7353762,24.12536979,22.61420953
-13.28023488,-10.052148,8.210627024,249.4230203,14.58860759,77.64681674,366.3277892,127.7879011,11.45214772,68.99759748,103.9000012,24.07487734,22.55315474
-12.98634316,-10.061131,8.129127358,249.1643573,14.67791863,77.74503726,365.7834611,128.5757665,11.46251964,68.95577442,104.3131461,24.05082791,22.51161556
-13.13432225,-10.070114,8.13888075,249.1901553,14.44769997,77.81831455,365.2786405,128.3844125,11.47238743,68.9364759,104.228989,24.07181607,22.53648306
-13.08210907,-10.079097,8.21713615,249.6980634,14.3566608,77.85103403,364.5739437,129.7310739,11.4654196,68.89299944,104.4663763,24.08333576,22.55658989
-12.99355003,-10.088081,8.250328611,250.1689791,14.38907551,77.75045463,364.6486052,132.6747481,11.47394114,68.89576985,104.1763708,24.07178568,22.54927706
-12.56134306,-10.097064,8.240770941,251.2044477,14.55937732,77.93110976,367.2293551,133.2078577,11.44076228,68.87051647,104.2200166,24.08729676,22.56275512
-13.02594698,-10.106047,8.305626026,250.3092076,14.31816147,78.04893775,366.1877332,130.9613491,11.45495447,68.90386487,104.4520536,24.08406207,22.54113814
-13.36051112,-10.11503,8.17834582,249.4291171,14.07521669,78.12741384,364.4886147,128.9638607,11.47584225,68.91218933,104.796679,24.08005728,22.53730962
-13.82313837,-10.124013,8.070628133,250.0321439,13.94809791,78.17004267,365.7199941,129.0700383,11.49171703,68.98594053,104.0805468,24.0894623,22.54957486
-14.04450465,-10.132996,8.082478823,249.7489969,13.80398276,78.37859279,364.5364839,127.7470649,11.48873407,68.97262183,104.46613,24.0937212,22.54014713
-13.99071535,-10.14198,8.090068595,249.7104086,13.88905458,78.30007681,365.0369818,129.8772741,11.47762946,68.93997746,104.8167926,24.10970273,22.56171587
-14.31439455,-10.150963,8.122085252,248.8531115,13.54359127,78.48641858,363.9545522,127.1149562,11.50259417,68.94852483,105.2236483,24.06841921,22.4931754
-14.39480428,-10.159946,8.040431267,249.7460317,13.29290207,78.36403348,363.6205451,126.3924828,11.53442396,68.92915856,104.7978359,24.07977188,22.50949385
-14.43151153,-10.168929,8.077382731,249.3745145,13.26695548,78.41403529,362.5109053,126.2984762,11.52746239,68.92197713,105.0672776,24.06700527,22.50390398
-15.1745486,-10.177912,8.093051178,249.5499024,13.46825754,78.13176495,363.6052829,127.1481315,11.52426583,68.97237003,104.7200999,24.06523338,22.5103707
-15.63602927,-10.186895,8.109292102,250.1759891,13.29649841,78.31677768,363.4414128,127.6105806,11.53598351,68.97424857,104.6216574,24.05802889,22.50315547
-15.88385697,-10.195878,8.15472387,250.8408641,13.19488818,78.39295475,363.1060399,127.3531112,11.53991453,68.98491477,104.3868941,24.06568539,22.50651403
-15.60803056,-10.204862,8.274398652,250.7514938,13.4700475,78.17624711,365.2563199,126.1100046,11.55601091,68.99582902,104.6827745,24.0544916,22.48248045
-15.37256444,-10.213845,8.188787013,251.1719525,13.99699384,77.89941204,366.4773786,129.4805351,11.55017909,68.99705384,104.6605674,24.02874391,22.47145398
-15.15055345,-10.222828,8.225180505,251.4664561,14.09010229,77.93951993,366.2011131,128.6158243,11.55281159,68.96450835,104.7286587,24.0162204,22.46168772
-15.04723709,-10.231811,8.259746147,251.1811726,14.17603506,78.18049193,366.231641,131.0333938,11.54462323,68.96528711,105.2779296,24.00281556,22.43653169
-16.28314009,-10.240794,8.21329259,251.6825057,14.01757066,78.22182328,366.5529412,127.8111536,11.56412781,68.97931478,105.3500443,24.0235396,22.44611153
